station lon lat t_c vp vs rho_c ETOPO ETOPO_filt_30km tl long_lam_grav
ID13012 -67.13 44.74 34.2 6.53513888889 NaN 2.90357966664 0.04147731339 0.00767443555144 133.148464106 -10.6432360153
ID65 -76.94 40.76 32.7 5.99238379205 NaN 2.69223811315 0.177363202164 0.206192909658 172.976117222 -21.6598502184
ID5030 -8.6 37.3 30 6.13398333333 NaN 2.77406757033 0.551999986172 0.30851534009 103.231669303 28.7697925568
ID71 -117 33.75 27.5 6.5998 NaN 2.95060023566 0.469999998808 0.524100840092 60.7270479202 -20.3444650173
ID2950 29.45 -23.89 35.56 6.51744938133 NaN 2.88571892767 1.25980002213 1.27982342815 196.595628482 21.052712473
ID12936 -105.9 46.97 53 6.48956037736 NaN 2.927474163 0.958711978912 0.923581086159 162.55208727 5.86013130856
ID15320 36.36 -1.23 35.55 6.18938818565 NaN 2.87146022345 1.49453743627 1.55056373381 85.1798031465 39.2645213065
ID6695 -68.5 -67.3 36 6.66168055556 NaN 2.94933230294 0.667999982834 0.637208282948 77.6479711304 17.6367378235
ID13023 -108.21 33.04 33.5 5.92274626866 NaN 2.76518343678 1.84584155888 2.03280291383 47.9957404631 5.53315039738
ID1677 147.42 -26.91 37.01 6.2066468522 NaN 2.81557959666 0.326191297869 0.338264854322 117.044510537 24.1863784326
ID2356 9.23 51.52 27.15 6.06130755064 NaN 2.80783805132 0.17575648231 0.218937795159 84.1077209426 27.1360513912
ID2424 -67.87 52.7 48.1 6.54622661123 NaN 2.91380807973 0.615031999588 0.629710921764 168.838990061 -30.2751357527
ID3262 -107.38 33 32.5 6.12745846154 NaN 2.79876351774 1.42296004581 1.42569913578 46.7955771692 7.62957329559
ID4242 -114.65 37.68 36 5.98647916667 NaN 2.73523490495 1.77503195 1.72770718384 43.5752926593 -5.06614749336
ID1474 -89.47 46.46 50 6.765915 NaN 2.99345566917 0.427593861055 0.42394789546 207.661420038 -34.6161747683
ID8197p 128.54 37.52 34 6.18867647059 NaN 2.79430408553 0.841676921707 0.824418466106 71.1787118483 40.610225085
ID11351 -105.42 20.4 30.3 6.30333333333 NaN 2.90436140991 0.511848024845 0.509564014912 50.5044199141 1.86623781443
ID2828 -142.54 60.76 31 6.18921774194 NaN 2.79626776858 1.0256562179 1.19154758667 90.644597512 42.8479282434
ID13118p -70.25 45.07 38.3 6.42088772846 NaN 2.86659514062 0.432088009119 0.512236799717 147.149461965 -14.5355898221
ID2425 -71.11 51.52 39.7 6.41837153652 NaN 2.86122736005 0.550722886002 0.577132895779 182.263593754 -39.0870835856
ID2357 8.83 50.75 28.85 6.23890814558 NaN 2.84221819399 0.211503996015 0.259228396893 74.2299484685 33.8854375997
ID4040 119.76 26.46 31.5 6.24474126984 NaN 2.80555618826 0.213769220949 0.114079870522 84.2560719436 34.7226017432
ID1676 147.15 -26.89 36.01 6.21371841155 NaN 2.82235256382 0.337631988764 0.344299353361 123.152149114 22.4977730566
ID13022 -106.99 33.89 33.6 6.10968452381 NaN 2.82056668467 1.73361493481 1.69720492098 44.5772182926 12.775311295
ID1702 131.58 -14.37 40 6.3499625 NaN 2.81606374238 0.0610087675586 0.0795087963166 233.378185524 40.9988331216
ID12937 -105.37 47.13 52 6.48368653846 NaN 2.92673093985 0.940425179813 0.93241438131 166.333931868 5.5165790469
ID12923 -105.2 45.36 39 6.38514487179 NaN 2.91162914316 1.02843196106 1.00159390831 169.78062338 8.28361914062
ID41 -92.33 36.99 43.62 6.40683516735 NaN 2.8761218005 0.335866753262 0.350719406303 186.034324378 -19.743459919
ID9456p -110.77 35.16 38.94 6.12540575244 NaN 2.79060091727 1.45986807245 1.4714002914 64.3905251718 -0.0336494748451
ID96 -92.24 46.03 45.7 6.36334135667 NaN 2.85335377385 0.302546118906 0.30130575099 200.571630356 -17.9197617727
ID12074 -77.41 34.52 17 6.25932352941 NaN 2.7974472347 0.00367731217 0.000109642559863 163.170130498 -28.6157471017
ID43 -82.09 36.51 45.3 6.57133333333 NaN 2.916302947 0.534113334843 0.638917100208 175.411872361 -12.7036252492
ID12935 -105.42 46.81 55 6.50077545455 NaN 2.92903496398 0.710725583836 0.736128800137 165.928269551 6.02195606273
ID1890 -103.71 32.23 45 5.70961666667 NaN 2.75303038384 1.09035507638 1.08071219138 128.850607084 -5.01096375287
ID1648 -91.93 35.09 41 6.25731707317 NaN 2.86326983192 0.0889402246981 0.0875355604811 168.12249103 -5.62293198092
ID2355 9.9 51.14 26.85 6.06353817505 NaN 2.81624412413 0.310887984276 0.325151400328 77.8478180528 32.4422351837
ID3261 -107.48 32.17 30 6.133495 NaN 2.80676633999 1.24719166846 1.25825417444 47.7344328301 4.02996510122
ID4254 -104.25 24.05 43.35 6.27026874279 NaN 2.8699713047 1.88600003719 1.8862016201 53.9438033422 33.5103697926
ID2083p -114.84 35.98 32 6.002640625 NaN 2.72326652055 0.74837879472 0.670294223503 49.4377919947 -9.85628166602
ID1640p -111.87 40.87 28.7 6.04493379791 NaN 2.8224708384 1.43195660913 1.63134920007 71.2454436705 10.021467946
ID100 -128.5 53.01 30.39 6.36049522869 NaN 2.8478602631 0.188368007183 0.373885377645 60.8928853522 -12.1733651819
ID16838p 5.88 62.26 40.5 6.45991111111 NaN 2.87563762295 0.275759934607 0.131847618612 117.292885348 26.0825625701
ID12934 -106.28 46.69 51 6.47434803922 NaN 2.9243060698 0.910595829601 0.886447395863 159.615789714 7.03885999451
ID42 -90.71 37.75 44.66 6.5033083296 NaN 2.8960734028 0.297488001823 0.31809731102 191.318385343 -19.1138332356
ID95 -59.85 43.94 35 5.60724571429 NaN 2.69892144408 0.00308000014071 -0.0127849846035 163.351896639 -27.2386590366
ID12059 -76.55 46.51 36 6.30579166667 NaN 2.80443542585 0.403608004332 0.359600855112 186.19565885 -44.0024417624
ID85 -122.2 47.61 30 6.49983333333 NaN 2.91106908532 0.0469759987406 0.0487697092891 40.5973151601 -27.4080524197
ID12717 -97.17 50.64 20.9 6.17777272727 NaN 2.76835361053 0.250965302027 0.25075116717 199.0849836 -32.805437413
ID91 -88.67 45.67 40.65 6.31145633456 NaN 2.8760778721 0.465213760664 0.473514995958 194.657128555 -38.5115546672
ID12930 -105.52 46.4 44 6.43285568182 NaN 2.92066589267 0.882440003395 0.900986918449 165.608423381 6.95784706497
ID12924 -105.61 45.47 46 6.44308043478 NaN 2.92070858437 1.05433575438 1.05204417135 167.990371161 9.79614031771
ID46 -76.8 38.44 26.26 5.8987966489 NaN 2.78358896259 0.0508240010142 0.0418037668467 151.930929748 -15.8359659882
ID4682 109.7 24.06 31.38 6.33875717017 NaN 2.87416459846 0.154832004786 0.134858498335 73.5770391466 -22.4721165009
ID2556 -118.94 51.09 35.2 6.30551136364 NaN 2.83029205443 1.17561284595 0.779901945557 105.996099087 2.33125703412
ID2218 -106.64 33.06 31.8 6.18566509434 NaN 2.80008837492 2.01787789463 1.70546221564 51.4409071655 7.74753389679
ID4090 117.35 23.78 28.8 6.36243923611 NaN 2.86274958807 0.0209600003436 0.0367318207175 74.8242707664 31.5458077593
ID1665 134.85 -19.83 49 6.59565 NaN 2.94784865318 0.286888000011 0.289487289429 216.853050401 31.9773958862
ID12105 -46.92 -23.37 38.3 6.34036292428 NaN 2.85014844059 0.820800374691 0.804259321869 167.3191731 12.6100341698
ID298 -103.01 39.18 47.7 6.21322851153 NaN 2.80707842354 1.50282039372 1.50426536173 129.52905252 -0.965823275255
ID12104 -46.92 -23.37 36.3 6.15665977961 NaN 2.77934600331 0.820800374691 0.804259321869 167.3191731 12.6100341698
ID1664 132.23 -15.45 43.93 6.35198269975 NaN 2.83394477052 0.176231999516 0.177018299103 257.252405687 27.6987627472
ID2437 8 50.03 26.85 6.01913407821 NaN 2.77826900774 0.32440800488 0.282038243055 72.9416394746 35.8766222858
ID2423 -106.12 39.77 52 6.28732692308 NaN 2.82207776716 2.63120559592 2.91019662991 121.982602941 25.7483507478
ID6686 -114.32 33.15 22 5.78161363636 NaN 2.69888718584 0.298359992743 0.328008944511 56.264678568 -23.2592919731
ID13024 -108.87 33.36 32.8 6.05227134146 NaN 2.78936337168 1.64705858171 1.75514644874 52.3042709295 4.02189936818
ID1710 148.52 -36.71 48.5 6.59691237113 NaN 2.95346042422 0.580010607146 0.721955567318 75.7847504189 25.5617785086
ID2219 -107.92 32.44 30.2 6.20804801325 NaN 2.82121382375 1.44039603902 1.45015454757 47.4843528422 3.66995095769
ID2225 -117.11 37.01 31.5 5.9665 NaN 2.70739013491 1.97346918992 1.86021353999 52.5926554539 0.384089644274
ID1738 130.89 -30.23 36.5 6.23790410959 NaN 2.78686032503 0.124597886708 0.123163105018 250.420084007 -31.7425773727
ID4898 -5 43.29 51.9 6.40697495183 NaN 2.87182837225 0.869079990864 0.809443945885 145.54731214 24.5752737932
ID53 -111.75 40.9 47.7 6.21507966457 NaN 2.81853395849 2.14700007439 2.16341567039 73.7227464104 10.837258637
ID47 -118.25 37 40 5.9357425 NaN 2.6767962189 1.1970000267 1.40975248814 57.6268336773 0.426232426427
ID12925 -104.79 45.75 45 6.43526 NaN 2.91940457391 0.957871986866 0.988122231007 169.912454378 5.91450085917
ID12931 -106.04 46.46 48 6.45461979167 NaN 2.92150509979 0.791396093628 0.803284429199 161.857174528 7.64843218063
ID84 -101 47.27 57.4 6.62521777003 NaN 3.01006825706 0.515048002243 0.541835480213 190.912322542 -6.50836706161
ID92 -88.31 47.28 37.2 6.50625 NaN 2.90267517054 0.254628337446 0.268958704569 213.577699084 -40.4237726102
ID12072 -77.6 34.84 36 6.31091666667 NaN 2.82618325225 0.0275520000905 0.022034511745 160.521707507 -23.8715682068
ID12927 -106.07 45.99 40 6.39564125 NaN 2.91369827466 0.832323636196 0.856928420033 162.91735125 9.55556639933
ID12933 -106.7 46.57 50 6.468035 NaN 2.92344863444 0.828231975079 0.843330476284 155.883453185 8.1052829864
ID2582 -104.82 49.67 48.7 6.54477823409 NaN 2.96982335883 0.745022112064 0.73097999683 173.766366544 1.40978922515
ID1712 147.7 -35.87 43.25 6.56477109827 NaN 2.94590903434 0.296800011158 0.439770347595 83.9598604335 36.510026907
ID1706 150.41 -34.09 40.25 6.59204968944 NaN 2.95976864096 0.220232444754 0.367902470253 78.0700327591 38.9470280742
ID1699 119.16 -23.15 33 6.38457575758 NaN 2.84202332351 0.721647985458 0.707928024292 186.638831455 4.91488874638
ID1855 -115.91 38.46 31.5 6.08846031746 NaN 2.79244057429 1.83854670587 1.76270485784 45.6391393913 0.272577133206
ID4093 117.97 25.09 33.4 6.21067365269 NaN 2.80802389528 0.446893438082 0.481881100239 78.2484606749 34.7080502692
ID2409 -70.76 46.61 41.5 6.69222289157 NaN 3.00929946215 0.311472635612 0.30603273312 174.008755578 -29.5819620222
ID1666 138.71 -20.56 51.5 6.60849320388 NaN 2.94294183507 0.273000784975 0.281566180229 223.013710391 55.3757056534
ID19052 120.78 37.4 32.95 6.25544764795 NaN 2.8164095307 0.251839994431 0.230910807014 69.6455544963 11.4962052689
ID11426 -109.83 23.13 28.1 6.25138790036 NaN 2.82948120379 0.45786714744 0.523011968336 51.6228639071 -22.918085848
ID2408 -70.87 46.65 43 6.82214534884 NaN 3.00740052461 0.233863994598 0.214751431227 174.728813497 -30.1628718591
ID1854 -118.25 37 45.7 6.26852954048 NaN 2.81453297603 1.1970000267 1.40975248814 57.6268336773 0.426232426427
ID1698 119.16 -23.15 33.5 6.39360447761 NaN 2.84856412086 0.721647985458 0.707928024292 186.638831455 4.91488874638
ID1707 150.85 -33.25 42.25 6.64603550296 NaN 3.01170247057 0.239999994636 0.208838149905 73.21401581 42.5874598175
ID1713 147.34 -35.87 41 6.64510609756 NaN 2.97910500939 0.521296327778 0.468929413408 84.6406994627 35.990172563
ID2226 -118.88 36.82 29.5 6.2131440678 NaN 2.78188595665 1.18960125859 1.71180807459 60.6459585728 -2.42521182306
ID12932 -106.38 46.4 49 6.45830204082 NaN 2.92095477285 0.805943981171 0.840245859146 159.147726983 8.46598545074
ID12926 -106.32 45.74 41 6.40562560976 NaN 2.91562766709 0.955417341801 0.935526246906 162.109968917 11.4916973477
ID12729 -93.38 49.64 25.2 6.26763690476 NaN 2.80335733718 0.407467850933 0.391228840311 215.035728651 -27.2125838411
ID2080 -96.96 28.56 29.94 5.13141449566 NaN 2.65333382852 0.0181903359599 0.0140577953392 155.908861214 -18.2897492341
ID23 -117.16 37.45 29.6 5.69887668919 NaN 2.71018889494 1.40706399155 1.48739206028 51.528816458 2.36665440851
ID12941 -106.52 47.1 51 6.47434803922 NaN 2.9243060698 0.836543984413 0.840390347004 157.699200748 5.34176443863
ID2282 -106.32 35.2 34.3 5.95479591837 NaN 2.75040041532 1.99260799599 2.09343252945 40.2671953458 18.1362040405
ID2309 5.92 61.37 31.6 6.26520411392 NaN 2.81738035894 0.778159472256 0.520407036373 109.898088984 28.0821198536
ID1628 -94.22 29.67 33 5.46 NaN 2.76636471805 0.00200000009499 0.00105280644487 149.67497671 -7.29458499126
ID11327 27.34 40.77 35.8 6.28465782123 NaN 2.82492668368 0.168452356541 0.15130105666 61.5732222982 70.0769597698
ID11326 29.69 40.83 36.1 6.06040858726 NaN 2.78604153515 0.46260248452 0.309085399048 83.7885391207 52.1674511299
ID13082 -107.52 32.84 27 6.14064814815 NaN 2.76086279319 1.59693197352 1.59194557124 46.8805948271 6.59997834998
ID4 -117 33.75 43.9 6.79372437358 NaN 3.04986275787 0.469999998808 0.524100840092 60.7270479202 -20.3444650173
ID12940 -107.21 46.69 54 6.49532685185 NaN 2.92841011793 0.848281088146 0.881470444969 150.540013854 8.0626320423
ID22 -119.33 39.22 40.5 5.93653580247 NaN 2.67596047724 1.5494322592 1.52251522306 51.2861459457 8.89461856881
ID12942 -106.98 47.13 50 6.468035 NaN 2.92344863444 0.934387498325 0.903928780678 153.665845227 5.12107922547
ID2295 -122.25 46.77 46.8 6.55967948718 NaN 2.9831625036 0.41762398982 0.55333833313 45.6593218804 -29.2899334092
ID9465 6.11 25.01 30 6.206085 NaN 2.82275770733 1.16484943564 1.11128303178 81.2941897347 70.8015876246
ID11481 37.22 21.16 19.6 6.22237244898 NaN 2.89725504376 0.00953344007593 -0.00444359313572 52.4405595883 18.4085607489
ID215 -8.61 31.86 37 6.17643243243 NaN 2.90803894127 0.309334342258 0.304503886286 85.3401390822 66.4784698709
ID4236 -77.84 46.49 40.2 6.48874875622 NaN 2.87957616532 0.319453880678 0.341774982927 186.336132115 -45.0674770741
ID11331 28.35 40.37 30 6.18069166667 NaN 2.82239248439 0.504376013756 0.228872473478 61.5435473307 74.6287333446
ID300p -101.4 54 32.5 6.63387846154 NaN 2.94965302875 0.259999990463 0.261266022921 191.525582275 -37.6206550598
ID3798 -118.66 46.13 35.55 6.47230520394 NaN 2.94490649239 0.209939010171 0.244432726597 63.3368241102 -17.6301935237
ID15355 37.5 0.8 37.1 6.43420754717 NaN 2.8700237671 0.945999979973 1.06916582584 65.3015829468 24.4686889648
ID9464 5.55 24.06 40 6.7019925 NaN 3.01837426279 1.50687997437 1.41303477669 86.3774180009 72.892507618
ID12943 -107.49 47.02 50 6.468035 NaN 2.92344863444 0.95763000412 0.971659384609 148.299572842 5.98948090531
ID7887 13.78 7.14 33.6 6.23563988095 NaN 2.79815552357 1.19069730122 1.20412953118 77.5969287248 45.214260019
ID7 -117.11 34.63 33.3 6.25716216216 NaN 2.82339993293 1.16932504373 1.08287240292 60.207313741 -15.3750148913
ID35 -112.53 40.79 25.2 6.08724206349 NaN 2.77997114579 1.2958404968 1.32305170226 59.6583635226 6.69525171205
ID11251 36.81 26.2 22.8 6.33582236842 NaN 2.84321192995 0.19944799602 0.177604061127 61.8105673459 35.1993440685
ID12947 -105.96 47.44 46 6.44308043478 NaN 2.92070858437 0.787762867409 0.80459526852 162.581374704 4.52634769894
ID25 -119.33 39.22 43.37 6.2536015679 NaN 2.81614515382 1.5494322592 1.52251522306 51.2861459457 8.89461856881
ID2290 -87.06 38.42 38.42 6.44019130661 NaN 2.90405902989 0.142723457324 0.147499154392 197.491800496 -22.7935234404
ID2496 8.61 48.29 26 6.07436538462 NaN 2.78338713778 0.57465016893 0.595679668751 80.795906618 45.4324650271
ID13091 -70.57 46.8 41.1 6.65882846715 NaN 2.99585257247 0.334728003502 0.307375614882 175.729078532 -30.5439632587
ID7504 117.39 40.4 29.8 5.8533238255 NaN 2.67317903119 0.549527999878 0.674144414902 63.7312516006 -1.11119699454
ID2078 -105.08 44.94 44 6.33342045455 NaN 2.89473671998 1.21480888563 1.21398531245 171.445951254 8.6517887287
ID30 -116.04 37.13 24.3 5.82654320988 NaN 2.7030621789 1.28987739441 1.37697910438 47.4966864166 -1.75915761379
ID12946 -105.85 47.19 51 6.47434803922 NaN 2.9243060698 0.835112008095 0.839067694187 163.043786822 5.2720684748
ID2 -96.31 29.76 33 5.57736060606 NaN 2.74606903625 0.0696901148019 0.0733066413713 146.084044651 -17.7398814788
ID13469 -75.81 50.37 31 6.57082258065 NaN 2.92062905467 0.377811649759 0.37244749596 195.425647697 -68.2116093328
ID12944 -107.52 47.2 46 6.44308043478 NaN 2.92070858437 0.940024019241 0.947311032772 148.790643769 4.69619941711
ID2495 7.82 47.8 25 6.07932 NaN 2.80640760412 0.872687978745 0.792322188377 83.9714777597 43.8054237671
ID1639 -106.12 39.77 53.8 6.31042750929 NaN 2.81804027267 2.63120559592 2.91019662991 121.982602941 25.7483507478
ID2442 34.83 30.99 30.26 6.02415069399 NaN 2.80749064953 0.464884624527 0.459584127743 43.8950251688 45.0568292042
ID2084p -114.84 35.98 29.5 5.96049152542 NaN 2.72648010598 0.74837879472 0.670294223503 49.4377919947 -9.85628166602
ID4557 109.3 24.4 32.93 6.28908290313 NaN 2.86053656808 0.119999997318 0.12738609314 86.3514515835 -21.0367870331
ID8345 114.14 35.1 31.7 5.89956624606 NaN 2.83160991271 0.0726239981651 0.0723106994033 48.0629429355 -31.3016830444
ID4556 112.57 27.43 28.6 6.25965034965 NaN 2.81799871515 0.10492326195 0.115737976751 90.6059876235 -16.3191193685
ID4998 88.2 22.7 36 5.66597222222 NaN 2.84792436846 0.00600000005215 0.00714196125045 142.235224303 -27.4309902191
ID2523 9.13 48.3 25.8 6.09050387597 NaN 2.79046694538 0.839199992657 0.791351215839 82.4532396278 46.4611476936
ID1 -103.95 23.7 43.35 6.27026874279 NaN 2.8699713047 1.98800003529 2.01362323761 54.5679616712 36.5114636421
ID12945 -106.46 47.29 46 6.44308043478 NaN 2.92070858437 0.826123693672 0.804198923622 158.529739522 4.55396315042
ID2090 -116.06 49 37 6.2209472973 NaN 2.79098355004 1.32674394321 1.49235913658 124.023425634 -5.48252664566
ID3383 10.29 52.76 28 5.73960714286 NaN 2.76125670749 0.0860638083434 0.0885868050361 108.288087318 14.859903691
ID5094 94.48 62.76 40.48 6.41172060277 NaN 2.88340648702 0.358295369968 0.380393386398 239.149508638 -49.0154816074
ID2923 19 64.9 44 6.49760227273 NaN 2.90459103836 0.298000007868 0.291210711002 242.132873413 -29.2086448669
ID5080 76.47 70.85 40.13 6.0644393222 NaN 2.87356443975 0.0169520009458 0.0245340560228 176.574748377 -45.2742244592
ID2937 12.93 57.43 42.9 6.56655011655 NaN 2.92091356744 0.190362042974 0.186401226477 206.505933873 -2.24454533632
ID4515p 98.6 59.7 40.8 6.33852083333 NaN 2.89065858605 0.330000013113 0.404819220304 266.569178984 -65.2338180542
ID14493 -105.67 38.94 50.8 6.3361023622 NaN 2.85802235529 2.73752056735 2.74972255649 94.2211264632 23.9741410469
ID4349 74.18 48.18 50 6.32486 NaN 2.8499791736 0.754697523529 0.779373909904 183.15610796 -53.8346986216
ID5057 72.38 61.84 38.85 6.09745173745 NaN 2.87733739023 0.0651103366742 0.0637716266389 167.162936395 -50.9837540393
ID2738 56.63 40.98 42.4 6.17597877358 NaN 2.85738178279 -0.0261491205609 -0.00557594914521 177.261711677 -12.3439426319
ID16 -121.59 36.75 21.3 5.89407746479 NaN 2.76166441778 0.191280002356 0.162462162137 68.5747814282 -22.6824621613
ID5043 47.63 65.69 33.46 6.12367901973 NaN 2.83034710839 0.054593664748 0.0660639364176 241.480274431 -19.1890630524
ID3354 14.6 37.19 47 6.44654255319 NaN 2.90485554666 0.425079995632 0.393949209452 78.1076081358 46.7105622978
ID14487 -104.39 35.11 42.9 6.39647086247 NaN 2.90355440695 1.43705931577 1.4340997749 81.225578236 -1.17526917823
ID2062 45.91 43.55 43.4 6.28110599078 NaN 2.96461878298 0.0523040004671 0.0541642196178 187.433622186 2.24501168491
ID8229 22.94 55.15 40.6 6.33865147783 NaN 2.86107577238 0.0542160006464 0.0505351670682 263.416100663 -11.5082848182
ID6562 18.5 52.5 40 5.967125 NaN 2.8255651512 0.0939999967813 0.0944490432739 211.541488647 -4.81922864914
ID2704 54.95 43.03 47.1 6.41288747346 NaN 2.96332751544 0.276279996634 0.276289822102 168.14455429 -0.30305348019
ID2710 63.69 39.8 41.5 6.5114939759 NaN 3.00543843104 0.196199994206 0.195484635949 160.196032947 -62.2110459213
ID2076 -110.64 47.86 48.2 6.76283195021 NaN 3.04001108735 0.843299075951 0.865640087727 133.519189881 1.42516643222
ID4407 34.41 45.04 49.09 6.77765328988 NaN 3.01356065145 0.312359229757 0.342463078518 183.510884728 -16.522208041
ID4836 68.5 44.5 44.7 6.30255592841 NaN 2.86165841142 0.180000007153 0.179866582155 179.566696167 -62.7328262329
ID4822 79.6 67.2 42.9 6.21833449883 NaN 2.97156050655 0.0120000001043 0.0111112594604 173.42162001 -45.7552490234
ID1782 134.15 -23.07 40 6.4499375 NaN 2.86158896436 0.814016002655 0.747222669125 240.46099067 4.90675383592
ID14552p -106.25 39.74 52.4 6.48905057252 NaN 2.8971386237 3.29887989616 3.23321648407 120.714002074 26.241425086
